==PROF== Connected to process 822 (/usr/bin/python3.10)
[TensorRT-LLM] TensorRT-LLM version: 0.14.0
[TensorRT-LLM][INFO] Engine version 0.14.0 found in the config file, assuming engine(s) built by new builder API.
[TensorRT-LLM][INFO] MPI size: 1, MPI local size: 1, rank: 0
[TensorRT-LLM][INFO] Engine version 0.14.0 found in the config file, assuming engine(s) built by new builder API.
[TensorRT-LLM][INFO] Refreshed the MPI local session
[TensorRT-LLM][INFO] MPI size: 1, MPI local size: 1, rank: 0
[TensorRT-LLM][INFO] Rank 0 is using GPU 0
[TensorRT-LLM][INFO] TRTGptModel maxNumSequences: 64
[TensorRT-LLM][INFO] TRTGptModel maxBatchSize: 64
[TensorRT-LLM][INFO] TRTGptModel maxBeamWidth: 1
[TensorRT-LLM][INFO] TRTGptModel maxSequenceLen: 8192
[TensorRT-LLM][INFO] TRTGptModel maxDraftLen: 0
[TensorRT-LLM][INFO] TRTGptModel mMaxAttentionWindowSize: (8192) * 24
[TensorRT-LLM][INFO] TRTGptModel enableTrtOverlap: 0
[TensorRT-LLM][INFO] TRTGptModel normalizeLogProbs: 1
[TensorRT-LLM][INFO] TRTGptModel maxNumTokens: 8192
[TensorRT-LLM][INFO] TRTGptModel maxInputLen: 8191 = min(maxSequenceLen - 1, maxNumTokens) since context FMHA and usePackedInput are enabled
[TensorRT-LLM][INFO] TRTGptModel If model type is encoder, maxInputLen would be reset in trtEncoderModel to maxInputLen: min(maxSequenceLen, maxNumTokens).
[TensorRT-LLM][INFO] Capacity Scheduler Policy: GUARANTEED_NO_EVICT
[TensorRT-LLM][INFO] Context Chunking Scheduler Policy: None
[TensorRT-LLM][INFO] Loaded engine size: 875 MiB
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 279.01 MiB for execution context memory.
[TensorRT-LLM][INFO] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +0, now: CPU 0, GPU 868 (MiB)
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 30.58 MB GPU memory for runtime buffers.
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 103.75 MB GPU memory for decoder.
[TensorRT-LLM][INFO] Memory usage when calculating max tokens in paged kv cache: total: 22.03 GiB, available: 3.04 GiB
[TensorRT-LLM][INFO] Number of blocks in KV cache primary pool: 2490
[TensorRT-LLM][INFO] Number of blocks in KV cache secondary pool: 0, onboard blocks to primary memory before reuse: true
[TensorRT-LLM][INFO] Max KV cache pages per sequence: 128
[TensorRT-LLM][INFO] Number of tokens per block: 64.
[TensorRT-LLM][INFO] [MemUsageChange] Allocated 0.91 GiB for max tokens in paged KV cache (159360).
[TensorRT-LLM][INFO] Enable MPI KV cache transport.
[TensorRT-LLM][INFO] Refreshed the MPI local session
[decode_probe] engine=engines/qwen2.5-0.5b-fp8  steps=16  total=305965.3ms  ITL=19122.830 ms/token  (0.1 tok/s, batch=1)
==PROF== Disconnected from process 822
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"2","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","51488"
"2","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","22.89"
"3","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","5475712"
"3","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","58.33"
"3","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","31392"
"3","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","9.40"
"4","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","1291904"
"4","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","28.57"
"4","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","15200"
"4","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","4.62"
"5","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","1010944"
"5","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","23.33"
"5","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","14560"
"5","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","3.75"
"6","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","10803840"
"6","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","69.74"
"6","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","51776"
"6","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","22.13"
"7","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","5465856"
"7","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","58.22"
"7","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","31424"
"7","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","9.40"
"8","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","1293312"
"8","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","28.14"
"8","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","15424"
"8","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","4.55"
"9","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","1010432"
"9","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.09"
"9","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","14080"
"9","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","3.82"
"10","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","10791424"
"10","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","69.08"
"10","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","52224"
"10","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","22.54"
"11","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","5475200"
"11","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","58.63"
"11","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","31232"
"11","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","9.45"
"12","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","1292928"
"12","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","28.75"
"12","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","15168"
"12","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 18, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","4.63"
"13","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","1013760"
"13","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.36"
"13","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","14016"
"13","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","3.83"
"14","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","10805760"
"14","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","70.01"
"14","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","51616"
"14","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize64x128x64_stage4_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 76, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","22.83"
"15","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","5464192"
"15","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","58.00"
"15","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","31552"
"15","822","python3.10","127.0.0.1","sm89_xmma_gemm_e4m3f16_e4m3f32_f32_tn_n_tilesize32x64x64_stage5_warpsize2x2x1_tensor16x8x32_bias_f16_execute_kernel_trt","1","13","(128, 1, 1)","(1, 14, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","9.37"
